1422300,Fabricação de artigos do vestuário,,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,
1510600,Curtimento e outras preparações de couro,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1510600,- Curtimento e outras preparações de couro,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1521100,Fabricação de artigos para viagem,,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1529700,Fabricação de artefatos de couro não especificados anteriormente,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1531901,Fabricação de calçados de couro,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1531902,Acabamento de calçados de couro sob contrato,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1532700,Fabricação de tênis de qualquer material,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1533500,Fabricação de calçados de material sintético,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1539400,- Fabricação de calçados de materiais não especificados anteriormente,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1539400,Fabricação de calçados de materiais não especificados,,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
"anteriormente""",15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1540800,Fabricação de partes para calçados,,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
155501,- Criação de frangos para corte,15,PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO,
1610201,Serrarias com desdobramento de madeira,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1610202,- Serrarias sem desdobramento de madeira,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1610203,Serrarias com desdobramento de madeira em bruto,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1610204,Serrarias sem desdobramento de madeira em bruto - Resseragem,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1610205,Serviço de tratamento de madeira realizado sob contrato,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1621800,Fabricação de madeira laminada e de chapas de madeira compensada,,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1622601,Fabricação de casas de madeira pré-fabricadas,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1622602,Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1622699,Fabricação de outros artigos de carpintaria para construção,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1623400,Fabricação de artefatos de tanoaria e de embalagens de madeira,16,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1629301,Fabricação de artefatos diversos de madeira,,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1629302,Fabricação de artefatos diversos de cortiça,,FABRICAÇÃO DE PRODUTOS DE MADEIRA,
1710900,Fabricação de celulose e outras pastas para a fabricação de papel,17,FABRICAÇÃO DE CELULOSE,
1721400,Fabricação de papel,17,FABRICAÇÃO DE CELULOSE,
1722200,Fabricação de cartolina e papel-cartão,17,FABRICAÇÃO DE CELULOSE,
1731100,Fabricação de embalagens de papel,17,FABRICAÇÃO DE CELULOSE,
1732000,Fabricação de embalagens de cartolina e papel-cartão,17,FABRICAÇÃO DE CELULOSE,
1733800,Fabricação de chapas e de embalagens de papelão ondulado,17,FABRICAÇÃO DE CELULOSE,
1741901,Fabricação de formulários contínuos,17,FABRICAÇÃO DE CELULOSE,
1741902,- Fabricação de produtos de papel,,FABRICAÇÃO DE CELULOSE,
1741902,Fabricação de produtos de papel,,FABRICAÇÃO DE CELULOSE,
1742701,Fabricação de fraldas descartáveis,17,FABRICAÇÃO DE CELULOSE,
1742702,Fabricação de absorventes higiênicos,17,FABRICAÇÃO DE CELULOSE,
1742799,Fabricação de produtos de papel para uso doméstico e higiênico-sanitário não especificados anteriormente,17,FABRICAÇÃO DE CELULOSE,
1749400,Fabricação de produtos de pastas celulósicas,,FABRICAÇÃO DE CELULOSE,
